transaction_id,investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,kyc_status_valid
TXN00020937,INV000290,2024-11-26,119552,Redemption,311948,Punjab,Chandigarh,T30,26-35,Male,17.9,Net Banking,Verified,1
TXN00020938,INV000417,2024-11-26,119552,Lumpsum,190436,Haryana,Gurugram,T30,26-35,Female,13.5,UPI,Verified,1
TXN00020939,INV000441,2024-11-26,120842,SIP,17682,Tamil Nadu,Chennai,T30,26-35,Female,8.3,Mandate,Verified,1
TXN00020940,INV000445,2024-11-26,148568,SIP,11937,Madhya Pradesh,Bhopal,B30,26-35,Female,24.7,Mandate,Verified,1
TXN00020941,INV000463,2024-11-26,148568,SIP,4674,Gujarat,Ahmedabad,T30,26-35,Male,8.9,Net Banking,Verified,1
TXN00020942,INV000488,2024-11-26,149324,SIP,8609,Karnataka,Mysore,B30,56+,Male,31.4,Cheque,Verified,1
TXN00020943,INV000523,2024-11-26,120506,SIP,3428,West Bengal,Kolkata,T30,36-45,Male,13.1,Net Banking,Verified,1
TXN00020944,INV000540,2024-11-26,120505,SIP,17279,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Net Banking,Verified,1
TXN00020945,INV000694,2024-11-26,119094,Redemption,463782,Rajasthan,Jaipur,T30,46-55,Male,50.6,Cheque,Verified,1
TXN00020946,INV000732,2024-11-26,119598,SIP,2300,Haryana,Faridabad,B30,46-55,Female,40.8,Net Banking,Verified,1
TXN00020947,INV000732,2024-11-26,148567,SIP,16475,Haryana,Faridabad,B30,46-55,Female,40.8,Net Banking,Verified,1
TXN00020948,INV000741,2024-11-26,120507,Lumpsum,224343,Rajasthan,Udaipur,B30,26-35,Male,17.4,Cheque,Verified,1
TXN00020949,INV000796,2024-11-26,149323,SIP,7066,Madhya Pradesh,Indore,T30,18-25,Male,5.0,Mandate,Verified,1
TXN00020950,INV000799,2024-11-26,120504,SIP,1069,Madhya Pradesh,Indore,T30,18-25,Male,4.6,Net Banking,Pending,1
TXN00020951,INV000813,2024-11-26,101208,SIP,51788,Telangana,Hyderabad,T30,46-55,Male,38.7,Cheque,Verified,1
TXN00020952,INV000827,2024-11-26,119551,SIP,4339,Maharashtra,Pune,T30,36-45,Male,28.8,Net Banking,Verified,1
TXN00020953,INV001093,2024-11-26,100016,SIP,11976,West Bengal,Kolkata,T30,46-55,Female,65.2,Mandate,Verified,1
TXN00020954,INV001174,2024-11-26,149322,Lumpsum,34497,Maharashtra,Nashik,B30,36-45,Male,12.7,Mandate,Pending,1
TXN00020955,INV001224,2024-11-26,120841,Lumpsum,28823,West Bengal,Kolkata,T30,18-25,Female,6.8,Mandate,Verified,1
TXN00020956,INV001278,2024-11-26,119120,Lumpsum,531788,Uttar Pradesh,Agra,B30,36-45,Female,16.0,UPI,Verified,1
TXN00020957,INV001361,2024-11-26,120503,SIP,3423,West Bengal,Kolkata,T30,26-35,Female,21.1,Net Banking,Verified,1
TXN00020958,INV001428,2024-11-26,119598,SIP,6550,Delhi,New Delhi,T30,26-35,Male,17.8,UPI,Verified,1
TXN00020959,INV001499,2024-11-26,120507,Lumpsum,269589,Karnataka,Mysore,B30,26-35,Male,12.9,Cheque,Verified,1
TXN00020960,INV001525,2024-11-26,119551,SIP,2170,Maharashtra,Mumbai,T30,36-45,Male,55.8,Net Banking,Verified,1
TXN00020961,INV001543,2024-11-26,102886,Lumpsum,366789,Delhi,New Delhi,T30,26-35,Male,21.1,UPI,Verified,1
TXN00020962,INV001656,2024-11-26,120505,Lumpsum,15586,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,Mandate,Verified,1
TXN00020963,INV001997,2024-11-26,120843,SIP,13679,Delhi,New Delhi,T30,56+,Female,24.8,UPI,Verified,1
TXN00020964,INV002002,2024-11-26,119093,SIP,461,Gujarat,Ahmedabad,T30,36-45,Female,28.4,Mandate,Verified,1
TXN00020965,INV002192,2024-11-26,125498,Lumpsum,171844,Uttar Pradesh,Lucknow,T30,18-25,Male,6.9,Net Banking,Verified,1
TXN00020966,INV002195,2024-11-26,148569,SIP,16960,Telangana,Hyderabad,T30,26-35,Male,24.5,Net Banking,Verified,1
TXN00020967,INV002271,2024-11-26,120505,SIP,1728,Tamil Nadu,Chennai,T30,46-55,Female,75.9,Net Banking,Verified,1
TXN00020968,INV002382,2024-11-26,149322,Redemption,82019,Maharashtra,Mumbai,T30,26-35,Male,18.5,UPI,Verified,1
TXN00020969,INV002402,2024-11-26,100016,SIP,2146,Uttar Pradesh,Lucknow,T30,46-55,Male,55.5,UPI,Verified,1
TXN00020970,INV002430,2024-11-26,148568,Redemption,120835,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Mandate,Verified,1
TXN00020971,INV002463,2024-11-26,148569,SIP,15509,Punjab,Amritsar,B30,18-25,Male,7.0,Cheque,Verified,1
TXN00020972,INV002475,2024-11-26,120842,SIP,15813,Delhi,New Delhi,T30,26-35,Male,14.4,UPI,Verified,1
TXN00020973,INV002547,2024-11-26,100033,SIP,2743,Haryana,Gurugram,T30,26-35,Male,7.3,Mandate,Verified,1
TXN00020974,INV002639,2024-11-26,120842,Lumpsum,126369,Gujarat,Ahmedabad,T30,36-45,Male,20.7,Net Banking,Verified,1
TXN00020975,INV002796,2024-11-26,101206,SIP,7299,Telangana,Hyderabad,T30,36-45,Male,48.8,Mandate,Verified,1
TXN00020976,INV002845,2024-11-26,119598,SIP,2698,Gujarat,Surat,T30,26-35,Female,17.5,Cheque,Verified,1
TXN00020977,INV003040,2024-11-26,102887,Lumpsum,539353,Karnataka,Bangalore,T30,26-35,Female,15.3,Net Banking,Verified,1
TXN00020978,INV003151,2024-11-26,125498,Redemption,219343,Tamil Nadu,Coimbatore,B30,56+,Female,69.5,Net Banking,Verified,1
TXN00020979,INV003178,2024-11-26,119092,SIP,9009,Telangana,Hyderabad,T30,46-55,Female,60.9,Cheque,Verified,1
TXN00020980,INV003184,2024-11-26,120844,SIP,16580,Maharashtra,Pune,T30,26-35,Male,8.1,Net Banking,Pending,1
TXN00020981,INV003437,2024-11-26,120842,Lumpsum,29775,Punjab,Amritsar,B30,46-55,Female,51.0,Cheque,Verified,1
TXN00020982,INV003477,2024-11-26,101208,SIP,13810,Delhi,Gurugram,T30,36-45,Female,23.1,Net Banking,Verified,1
TXN00020983,INV003549,2024-11-26,149323,Lumpsum,40393,Maharashtra,Pune,T30,56+,Male,76.9,UPI,Verified,1
TXN00020984,INV003733,2024-11-26,101206,Redemption,278385,Telangana,Hyderabad,T30,26-35,Male,12.6,Cheque,Verified,1
TXN00020985,INV003822,2024-11-26,125497,Lumpsum,402323,Rajasthan,Jaipur,T30,26-35,Male,12.9,Cheque,Pending,1
TXN00020986,INV003860,2024-11-26,148567,SIP,47526,Punjab,Chandigarh,T30,26-35,Male,20.4,Mandate,Verified,1
TXN00020987,INV003903,2024-11-26,119094,Redemption,453394,Karnataka,Mysore,B30,18-25,Female,6.6,Mandate,Verified,1
TXN00020988,INV004033,2024-11-26,120506,Redemption,380398,West Bengal,Kolkata,T30,36-45,Male,56.1,Cheque,Verified,1
TXN00020989,INV004038,2024-11-26,149323,SIP,6661,Gujarat,Surat,T30,26-35,Female,24.6,Cheque,Verified,1
TXN00020990,INV004280,2024-11-26,120505,SIP,2211,Rajasthan,Jaipur,T30,26-35,Female,8.5,Cheque,Verified,1
TXN00020991,INV004353,2024-11-26,148568,SIP,2503,Uttar Pradesh,Agra,B30,56+,Male,31.2,Net Banking,Verified,1
TXN00020992,INV004459,2024-11-26,149324,SIP,29574,Maharashtra,Pune,T30,26-35,Female,9.2,Mandate,Verified,1
TXN00020993,INV004606,2024-11-26,120503,SIP,55294,Gujarat,Surat,T30,36-45,Male,57.2,Mandate,Verified,1
TXN00020994,INV004696,2024-11-26,100016,Redemption,415022,Tamil Nadu,Coimbatore,B30,46-55,Female,70.2,Net Banking,Verified,1
TXN00020995,INV004885,2024-11-26,148567,Redemption,355268,Punjab,Amritsar,B30,26-35,Male,11.7,UPI,Verified,1
TXN00020996,INV000093,2024-11-27,118635,SIP,923,Maharashtra,Mumbai,T30,36-45,Female,59.0,UPI,Verified,1
TXN00020997,INV000210,2024-11-27,119093,SIP,28593,Rajasthan,Jaipur,T30,26-35,Male,9.1,Cheque,Verified,1
TXN00020998,INV000259,2024-11-27,119092,SIP,48685,Tamil Nadu,Coimbatore,B30,36-45,Male,17.2,Cheque,Verified,1
TXN00020999,INV000259,2024-11-27,149324,Lumpsum,24432,Tamil Nadu,Coimbatore,B30,36-45,Male,17.2,UPI,Verified,1
TXN00021000,INV000348,2024-11-27,101207,SIP,24299,Madhya Pradesh,Bhopal,B30,46-55,Female,94.4,Cheque,Verified,1
TXN00021001,INV000573,2024-11-27,118634,SIP,463,Madhya Pradesh,Bhopal,B30,56+,Female,38.5,Cheque,Verified,1
TXN00021002,INV000679,2024-11-27,149324,SIP,17742,Haryana,Faridabad,B30,46-55,Female,79.1,Cheque,Verified,1
TXN00021003,INV000744,2024-11-27,149323,SIP,583,Uttar Pradesh,Kanpur,B30,56+,Female,49.8,UPI,Verified,1
TXN00021004,INV000779,2024-11-27,119120,Lumpsum,24109,Gujarat,Ahmedabad,T30,36-45,Male,35.3,Mandate,Verified,1
TXN00021005,INV000865,2024-11-27,120843,SIP,5017,Tamil Nadu,Coimbatore,B30,26-35,Male,24.2,Cheque,Verified,1
TXN00021006,INV001001,2024-11-27,102885,SIP,7839,Madhya Pradesh,Indore,T30,26-35,Female,20.7,UPI,Verified,1
TXN00021007,INV001133,2024-11-27,118635,SIP,7057,Madhya Pradesh,Bhopal,B30,26-35,Male,21.0,Net Banking,Verified,1
TXN00021008,INV001198,2024-11-27,102885,SIP,448,Maharashtra,Mumbai,T30,26-35,Female,20.4,Net Banking,Verified,1
TXN00021009,INV001467,2024-11-27,149323,SIP,4488,Punjab,Chandigarh,T30,36-45,Male,32.5,Mandate,Verified,1
TXN00021010,INV001484,2024-11-27,120844,Redemption,319513,Tamil Nadu,Chennai,T30,36-45,Male,13.1,UPI,Verified,1
TXN00021011,INV001537,2024-11-27,120504,SIP,29928,Madhya Pradesh,Indore,T30,46-55,Male,74.7,Mandate,Verified,1
TXN00021012,INV001628,2024-11-27,118632,SIP,15580,Rajasthan,Jaipur,T30,36-45,Female,45.6,Cheque,Verified,1
TXN00021013,INV001643,2024-11-27,119094,Lumpsum,49893,Punjab,Amritsar,B30,36-45,Male,28.4,Mandate,Verified,1
TXN00021014,INV001725,2024-11-27,148568,Redemption,284774,Tamil Nadu,Coimbatore,B30,36-45,Male,30.0,Mandate,Verified,1
TXN00021015,INV001780,2024-11-27,118634,Lumpsum,224445,Punjab,Amritsar,B30,46-55,Male,84.1,Cheque,Verified,1
TXN00021016,INV001810,2024-11-27,102885,Lumpsum,208253,Uttar Pradesh,Kanpur,B30,26-35,Female,10.1,Net Banking,Verified,1
TXN00021017,INV001857,2024-11-27,148568,Redemption,173090,Tamil Nadu,Chennai,T30,26-35,Male,24.0,Mandate,Verified,1
TXN00021018,INV001877,2024-11-27,119095,SIP,8876,Tamil Nadu,Coimbatore,B30,56+,Male,62.1,UPI,Verified,1
TXN00021019,INV002022,2024-11-27,118632,SIP,494,Tamil Nadu,Coimbatore,B30,26-35,Male,6.8,Net Banking,Verified,1
TXN00021020,INV002164,2024-11-27,148567,SIP,835,Punjab,Amritsar,B30,56+,Male,37.0,Cheque,Verified,1
TXN00021021,INV002174,2024-11-27,148569,SIP,483,Gujarat,Ahmedabad,T30,36-45,Male,25.1,Mandate,Verified,1
TXN00021022,INV002289,2024-11-27,119599,Redemption,212202,Karnataka,Bangalore,T30,26-35,Female,6.4,Mandate,Verified,1
TXN00021023,INV002292,2024-11-27,125497,Lumpsum,248957,Rajasthan,Udaipur,B30,36-45,Male,54.1,UPI,Verified,1
TXN00021024,INV002368,2024-11-27,148567,SIP,2377,Telangana,Hyderabad,T30,26-35,Male,13.7,Net Banking,Verified,1
TXN00021025,INV002374,2024-11-27,119094,SIP,1882,Uttar Pradesh,Kanpur,B30,26-35,Female,8.6,UPI,Verified,1
TXN00021026,INV002388,2024-11-27,120841,SIP,13793,Haryana,Faridabad,B30,18-25,Male,4.8,Mandate,Verified,1
TXN00021027,INV002431,2024-11-27,120507,Lumpsum,497328,Delhi,Noida,T30,26-35,Female,14.8,Cheque,Verified,1
TXN00021028,INV002497,2024-11-27,148568,SIP,1152,Telangana,Hyderabad,T30,26-35,Female,13.0,UPI,Verified,1
TXN00021029,INV002552,2024-11-27,119598,Lumpsum,256492,Delhi,Gurugram,T30,36-45,Male,24.4,Mandate,Verified,1
TXN00021030,INV002561,2024-11-27,148569,SIP,2132,Gujarat,Ahmedabad,T30,18-25,Female,4.6,UPI,Verified,1
TXN00021031,INV002565,2024-11-27,101207,Lumpsum,273619,Rajasthan,Jaipur,T30,26-35,Male,10.0,Mandate,Verified,1
TXN00021032,INV002976,2024-11-27,119093,Lumpsum,173194,Tamil Nadu,Coimbatore,B30,26-35,Male,23.7,Mandate,Pending,1
TXN00021033,INV003009,2024-11-27,100016,SIP,3372,Karnataka,Bangalore,T30,26-35,Male,20.1,Net Banking,Pending,1
TXN00021034,INV003022,2024-11-27,119094,Lumpsum,272129,Telangana,Hyderabad,T30,46-55,Male,60.2,Mandate,Verified,1
TXN00021035,INV003086,2024-11-27,100033,SIP,2406,West Bengal,Kolkata,T30,26-35,Male,20.2,UPI,Verified,1
TXN00021036,INV003359,2024-11-27,120507,Redemption,374014,Gujarat,Ahmedabad,T30,26-35,Male,18.4,Mandate,Verified,1
TXN00021037,INV003496,2024-11-27,119598,Lumpsum,304185,Telangana,Hyderabad,T30,26-35,Male,14.9,UPI,Verified,1
TXN00021038,INV003568,2024-11-27,102887,SIP,1968,Tamil Nadu,Chennai,T30,18-25,Female,5.3,Cheque,Verified,1
TXN00021039,INV003787,2024-11-27,119599,SIP,23674,Karnataka,Mysore,B30,46-55,Male,29.3,Net Banking,Verified,1
TXN00021040,INV003801,2024-11-27,102887,Lumpsum,132155,Punjab,Chandigarh,T30,26-35,Male,17.8,UPI,Verified,1
TXN00021041,INV003883,2024-11-27,101206,SIP,24465,West Bengal,Kolkata,T30,26-35,Male,6.7,Mandate,Verified,1
TXN00021042,INV004102,2024-11-27,101206,SIP,519,Tamil Nadu,Coimbatore,B30,26-35,Female,6.6,Net Banking,Verified,1
TXN00021043,INV004173,2024-11-27,120507,SIP,3545,West Bengal,Kolkata,T30,26-35,Male,16.9,UPI,Pending,1
TXN00021044,INV004179,2024-11-27,119120,SIP,2248,Maharashtra,Pune,T30,26-35,Female,19.3,UPI,Verified,1
TXN00021045,INV004182,2024-11-27,120505,Redemption,204454,Delhi,New Delhi,T30,26-35,Male,10.8,Net Banking,Verified,1
TXN00021046,INV004275,2024-11-27,119551,Lumpsum,73596,Tamil Nadu,Chennai,T30,36-45,Male,21.6,Mandate,Verified,1
TXN00021047,INV004316,2024-11-27,125498,Lumpsum,350404,Karnataka,Bangalore,T30,46-55,Male,79.5,Net Banking,Verified,1
TXN00021048,INV004891,2024-11-27,100016,SIP,53130,Telangana,Hyderabad,T30,46-55,Female,83.5,Mandate,Verified,1
TXN00021049,INV000011,2024-11-28,120841,Lumpsum,33539,West Bengal,Kolkata,T30,26-35,Male,9.6,Cheque,Pending,1
TXN00021050,INV000013,2024-11-28,119094,SIP,6062,Maharashtra,Nashik,B30,18-25,Male,5.2,Net Banking,Verified,1
TXN00021051,INV000027,2024-11-28,119599,Lumpsum,244519,Punjab,Chandigarh,T30,26-35,Male,20.7,Cheque,Verified,1
TXN00021052,INV000056,2024-11-28,125497,SIP,5976,Haryana,Faridabad,B30,26-35,Female,22.5,Mandate,Verified,1
TXN00021053,INV000221,2024-11-28,120504,SIP,6052,Uttar Pradesh,Agra,B30,36-45,Female,46.2,Mandate,Verified,1
TXN00021054,INV000407,2024-11-28,120841,SIP,2304,Tamil Nadu,Coimbatore,B30,36-45,Male,32.8,UPI,Verified,1
TXN00021055,INV000440,2024-11-28,148569,SIP,2869,Uttar Pradesh,Agra,B30,18-25,Male,6.7,Cheque,Verified,1
TXN00021056,INV000567,2024-11-28,125497,SIP,5552,Delhi,New Delhi,T30,26-35,Male,9.1,Mandate,Verified,1
TXN00021057,INV000568,2024-11-28,119094,Redemption,272246,Delhi,New Delhi,T30,36-45,Male,48.4,UPI,Verified,1
TXN00021058,INV000808,2024-11-28,100016,Lumpsum,145780,Punjab,Chandigarh,T30,36-45,Male,34.9,UPI,Verified,1
TXN00021059,INV000810,2024-11-28,119598,SIP,8259,Rajasthan,Jaipur,T30,26-35,Male,11.2,Mandate,Verified,1
TXN00021060,INV001217,2024-11-28,120507,Lumpsum,188866,Rajasthan,Jaipur,T30,26-35,Male,21.5,Mandate,Verified,1
TXN00021061,INV001458,2024-11-28,100033,Redemption,117595,Tamil Nadu,Coimbatore,B30,46-55,Male,34.9,Mandate,Verified,1
TXN00021062,INV001579,2024-11-28,119552,SIP,25418,Karnataka,Bangalore,T30,46-55,Male,71.1,Mandate,Verified,1
TXN00021063,INV001746,2024-11-28,119095,SIP,29685,Rajasthan,Udaipur,B30,26-35,Male,11.2,Net Banking,Verified,1
TXN00021064,INV001752,2024-11-28,120503,SIP,8953,Rajasthan,Udaipur,B30,26-35,Female,13.4,Cheque,Verified,1
TXN00021065,INV001759,2024-11-28,119093,Lumpsum,306869,Haryana,Faridabad,B30,36-45,Female,25.6,Mandate,Verified,1
TXN00021066,INV001847,2024-11-28,148568,Redemption,126230,Maharashtra,Nashik,B30,56+,Male,53.4,UPI,Verified,1
TXN00021067,INV001917,2024-11-28,120842,Lumpsum,381400,Telangana,Hyderabad,T30,26-35,Male,22.9,Cheque,Verified,1
TXN00021068,INV001992,2024-11-28,101207,SIP,3127,Telangana,Hyderabad,T30,18-25,Male,3.3,Mandate,Verified,1
TXN00021069,INV002080,2024-11-28,102885,SIP,49604,Tamil Nadu,Coimbatore,B30,26-35,Male,21.3,Net Banking,Verified,1
TXN00021070,INV002126,2024-11-28,119599,SIP,8160,Delhi,New Delhi,T30,26-35,Female,22.0,Net Banking,Verified,1
TXN00021071,INV002158,2024-11-28,125498,SIP,1068,Madhya Pradesh,Indore,T30,26-35,Male,14.5,Cheque,Verified,1
TXN00021072,INV002170,2024-11-28,120503,Lumpsum,114842,Delhi,New Delhi,T30,26-35,Female,14.7,Mandate,Verified,1
TXN00021073,INV002277,2024-11-28,118633,SIP,591,Haryana,Gurugram,T30,26-35,Female,10.3,Mandate,Verified,1
TXN00021074,INV002341,2024-11-28,119598,Redemption,16122,West Bengal,Kolkata,T30,36-45,Female,50.8,Net Banking,Verified,1
TXN00021075,INV002509,2024-11-28,120503,SIP,4601,Maharashtra,Mumbai,T30,36-45,Female,19.9,UPI,Verified,1
TXN00021076,INV002612,2024-11-28,101206,SIP,13652,Telangana,Hyderabad,T30,26-35,Male,16.2,Net Banking,Verified,1
TXN00021077,INV002684,2024-11-28,125498,Lumpsum,214224,Delhi,New Delhi,T30,36-45,Female,56.2,Net Banking,Verified,1
TXN00021078,INV002706,2024-11-28,118636,SIP,2012,Haryana,Faridabad,B30,46-55,Female,22.8,UPI,Verified,1
TXN00021079,INV002775,2024-11-28,101206,Lumpsum,59851,Haryana,Faridabad,B30,18-25,Female,5.9,Cheque,Verified,1
TXN00021080,INV003003,2024-11-28,120505,SIP,2039,West Bengal,Kolkata,T30,18-25,Female,3.1,UPI,Verified,1
TXN00021081,INV003116,2024-11-28,120505,SIP,5915,Rajasthan,Udaipur,B30,26-35,Female,8.7,Mandate,Verified,1
TXN00021082,INV003214,2024-11-28,120841,SIP,2843,Punjab,Chandigarh,T30,36-45,Male,18.2,Cheque,Verified,1
TXN00021083,INV003342,2024-11-28,102887,SIP,1835,Tamil Nadu,Chennai,T30,56+,Male,32.8,Cheque,Verified,1
TXN00021084,INV003392,2024-11-28,100025,Lumpsum,369395,West Bengal,Kolkata,T30,56+,Male,16.5,UPI,Verified,1
TXN00021085,INV003457,2024-11-28,119120,SIP,5879,Karnataka,Bangalore,T30,36-45,Male,48.6,Cheque,Verified,1
TXN00021086,INV003460,2024-11-28,118634,SIP,465,Delhi,New Delhi,T30,26-35,Male,14.6,Mandate,Verified,1
TXN00021087,INV003656,2024-11-28,102887,Lumpsum,496073,Rajasthan,Udaipur,B30,36-45,Female,58.5,Mandate,Verified,1
TXN00021088,INV003804,2024-11-28,148569,SIP,916,Karnataka,Bangalore,T30,46-55,Male,81.9,Cheque,Verified,1
TXN00021089,INV003979,2024-11-28,119095,Lumpsum,86291,Madhya Pradesh,Indore,T30,36-45,Male,44.4,UPI,Verified,1
TXN00021090,INV004006,2024-11-28,102886,Redemption,36006,Tamil Nadu,Coimbatore,B30,56+,Male,59.1,UPI,Verified,1
TXN00021091,INV004063,2024-11-28,100016,Lumpsum,407822,Haryana,Gurugram,T30,36-45,Male,19.3,Mandate,Verified,1
TXN00021092,INV004105,2024-11-28,120843,Redemption,128353,Tamil Nadu,Coimbatore,B30,26-35,Female,22.1,Cheque,Verified,1
TXN00021093,INV004154,2024-11-28,101208,SIP,1024,Karnataka,Mysore,B30,18-25,Male,4.7,Mandate,Verified,1
TXN00021094,INV004167,2024-11-28,100025,Redemption,296810,Haryana,Gurugram,T30,36-45,Male,59.7,UPI,Verified,1
TXN00021095,INV004212,2024-11-28,149324,SIP,50478,Uttar Pradesh,Kanpur,B30,36-45,Male,41.5,UPI,Verified,1
TXN00021096,INV004296,2024-11-28,100033,SIP,870,Telangana,Hyderabad,T30,26-35,Male,18.2,Cheque,Verified,1
TXN00021097,INV004337,2024-11-28,148569,SIP,28000,Delhi,Noida,T30,18-25,Male,4.0,UPI,Verified,1
TXN00021098,INV004347,2024-11-28,149322,SIP,11865,West Bengal,Kolkata,T30,36-45,Male,20.5,UPI,Verified,1
TXN00021099,INV004410,2024-11-28,119092,SIP,5205,Tamil Nadu,Chennai,T30,36-45,Male,45.5,Net Banking,Verified,1
TXN00021100,INV004458,2024-11-28,100016,SIP,1025,Gujarat,Ahmedabad,T30,26-35,Female,12.3,Cheque,Verified,1
TXN00021101,INV004804,2024-11-28,149324,Lumpsum,23498,Maharashtra,Mumbai,T30,36-45,Male,44.1,Cheque,Verified,1
TXN00021102,INV000079,2024-11-29,119551,Lumpsum,210536,Gujarat,Surat,T30,26-35,Male,17.0,Mandate,Verified,1
TXN00021103,INV000135,2024-11-29,119094,Lumpsum,37530,Punjab,Amritsar,B30,18-25,Male,5.7,Net Banking,Verified,1
TXN00021104,INV000147,2024-11-29,119093,Lumpsum,372550,Rajasthan,Jaipur,T30,26-35,Male,15.7,UPI,Verified,1
TXN00021105,INV000228,2024-11-29,120503,Redemption,346008,Karnataka,Bangalore,T30,26-35,Male,7.2,Cheque,Verified,1
TXN00021106,INV000309,2024-11-29,119092,SIP,29421,Delhi,Gurugram,T30,26-35,Male,18.1,Net Banking,Verified,1
TXN00021107,INV000511,2024-11-29,101208,Lumpsum,218491,Punjab,Chandigarh,T30,46-55,Male,88.7,UPI,Verified,1
TXN00021108,INV000524,2024-11-29,148568,SIP,3280,West Bengal,Kolkata,T30,56+,Male,37.4,Cheque,Verified,1
TXN00021109,INV000632,2024-11-29,120841,SIP,56001,Delhi,Gurugram,T30,36-45,Male,49.1,Cheque,Verified,1
TXN00021110,INV000633,2024-11-29,125497,Redemption,63143,Karnataka,Bangalore,T30,46-55,Male,69.2,UPI,Verified,1
TXN00021111,INV000707,2024-11-29,125497,SIP,469,Karnataka,Mysore,B30,36-45,Female,46.6,Cheque,Verified,1
TXN00021112,INV000710,2024-11-29,120843,Redemption,248086,Delhi,Noida,T30,26-35,Male,6.1,UPI,Verified,1
TXN00021113,INV000735,2024-11-29,119094,Lumpsum,53001,Maharashtra,Pune,T30,36-45,Male,57.7,Mandate,Verified,1
TXN00021114,INV000746,2024-11-29,102885,Lumpsum,266749,Madhya Pradesh,Bhopal,B30,36-45,Male,49.8,Mandate,Pending,1
TXN00021115,INV000749,2024-11-29,119552,Lumpsum,448366,Uttar Pradesh,Kanpur,B30,36-45,Male,36.1,Cheque,Verified,1
TXN00021116,INV000782,2024-11-29,119093,SIP,14288,Telangana,Hyderabad,T30,18-25,Male,4.4,UPI,Verified,1
TXN00021117,INV000802,2024-11-29,148567,Lumpsum,406938,Gujarat,Ahmedabad,T30,36-45,Male,34.4,UPI,Verified,1
TXN00021118,INV000815,2024-11-29,119094,Lumpsum,488807,Karnataka,Mysore,B30,26-35,Male,9.2,UPI,Pending,1
TXN00021119,INV000950,2024-11-29,118633,SIP,3375,Punjab,Amritsar,B30,36-45,Male,33.1,UPI,Verified,1
TXN00021120,INV000972,2024-11-29,120507,Lumpsum,333486,Telangana,Hyderabad,T30,18-25,Female,5.9,Net Banking,Verified,1
TXN00021121,INV000994,2024-11-29,148569,Lumpsum,29045,Maharashtra,Pune,T30,26-35,Female,6.1,Net Banking,Verified,1
TXN00021122,INV001113,2024-11-29,148569,SIP,3200,Rajasthan,Jaipur,T30,26-35,Female,11.7,Cheque,Verified,1
TXN00021123,INV001128,2024-11-29,120504,Redemption,359838,West Bengal,Kolkata,T30,36-45,Female,43.2,UPI,Verified,1
TXN00021124,INV001308,2024-11-29,118634,SIP,47513,Rajasthan,Jaipur,T30,36-45,Male,19.3,Cheque,Verified,1
TXN00021125,INV001348,2024-11-29,149323,SIP,988,Haryana,Gurugram,T30,26-35,Female,8.6,Mandate,Pending,1
TXN00021126,INV001449,2024-11-29,100033,Lumpsum,31736,Gujarat,Ahmedabad,T30,36-45,Male,45.2,Mandate,Verified,1
TXN00021127,INV001671,2024-11-29,120841,Redemption,470068,Punjab,Chandigarh,T30,56+,Male,31.2,Cheque,Verified,1
TXN00021128,INV001701,2024-11-29,118635,SIP,5308,Karnataka,Mysore,B30,26-35,Female,24.4,UPI,Verified,1
TXN00021129,INV001828,2024-11-29,119094,SIP,2895,Gujarat,Surat,T30,36-45,Male,27.7,Mandate,Verified,1
TXN00021130,INV001959,2024-11-29,119093,SIP,3339,Tamil Nadu,Chennai,T30,18-25,Female,4.7,Net Banking,Verified,1
TXN00021131,INV002033,2024-11-29,120505,SIP,487,Gujarat,Ahmedabad,T30,46-55,Male,18.9,Cheque,Verified,1
TXN00021132,INV002051,2024-11-29,102885,Redemption,8455,Gujarat,Ahmedabad,T30,46-55,Female,56.2,Cheque,Verified,1
TXN00021133,INV002251,2024-11-29,119552,SIP,2067,Punjab,Chandigarh,T30,26-35,Female,16.8,Cheque,Verified,1
TXN00021134,INV002344,2024-11-29,148567,SIP,5151,Punjab,Chandigarh,T30,46-55,Female,92.9,Mandate,Verified,1
TXN00021135,INV002583,2024-11-29,119599,SIP,2094,Gujarat,Ahmedabad,T30,46-55,Male,48.5,Mandate,Pending,1
TXN00021136,INV002602,2024-11-29,119094,Redemption,297065,Gujarat,Surat,T30,56+,Female,45.7,Mandate,Pending,1
TXN00021137,INV002711,2024-11-29,100025,SIP,1842,Haryana,Gurugram,T30,26-35,Male,12.4,Mandate,Verified,1
TXN00021138,INV002775,2024-11-29,102886,Lumpsum,511176,Haryana,Faridabad,B30,18-25,Female,5.9,UPI,Verified,1
TXN00021139,INV002847,2024-11-29,125498,SIP,14691,Haryana,Faridabad,B30,26-35,Male,13.4,Net Banking,Verified,1
TXN00021140,INV002852,2024-11-29,100025,Redemption,169113,West Bengal,Kolkata,T30,46-55,Male,69.5,UPI,Verified,1
TXN00021141,INV002870,2024-11-29,102886,Redemption,108480,Karnataka,Mysore,B30,26-35,Female,23.7,Mandate,Verified,1
TXN00021142,INV002891,2024-11-29,119094,Redemption,15594,Haryana,Faridabad,B30,36-45,Female,56.5,Net Banking,Verified,1
